,genes,description,avg_scores,syngo,syndb,synsysnet,cortex,striatum,fetal,ngn2,Lit Sum,Exp Sum,All Sum,SynSig,Synapse_Status,Synapse Percentile
3309,GPR87,G protein-coupled receptor 87 [Source:HGNC Symbol;Acc:HGNC:4538],3.821025813063935,0,0,0,0,0,0,0,0,0,0,no,no,18.925603482390187
5601,NUDT13,nudix hydrolase 13 [Source:HGNC Symbol;Acc:HGNC:18827],3.8209535183622183,0,0,0,0,0,0,0,0,0,0,no,no,18.91571032845271
8894,TRAPPC10,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868],3.8209506624242575,0,0,0,1,0,0,1,0,2,2,no,no,18.905817174515235
8289,SULT1A3,sulfotransferase family 1A member 3 [Source:HGNC Symbol;Acc:HGNC:11455],3.820934049299612,0,0,0,0,0,0,0,0,0,0,no,no,18.895924020577763
3841,IL6R,interleukin 6 receptor [Source:HGNC Symbol;Acc:HGNC:6019],3.8207605906958246,0,0,0,0,0,0,0,0,0,0,no,no,18.88603086664029
2482,EMID1,EMI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18036],3.8207492873317683,0,0,0,0,0,0,0,0,0,0,no,no,18.876137712702807
9743,ZNF184,zinc finger protein 184 [Source:HGNC Symbol;Acc:HGNC:12975],3.820743164674728,0,0,0,0,0,0,0,0,0,0,no,no,18.866244558765334
3438,HAL,histidine ammonia-lyase [Source:HGNC Symbol;Acc:HGNC:4806],3.820662457167181,0,0,0,0,0,0,0,0,0,0,no,no,18.85635140482786
9863,ZNF444,zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052],3.8205988662238353,0,0,0,0,0,0,0,0,0,0,no,no,18.846458250890386
1342,CDKN2AIPNL,CDKN2A interacting protein N-terminal like [Source:HGNC Symbol;Acc:HGNC:30545],3.820538203600788,0,0,0,0,0,0,0,0,0,0,no,no,18.83656509695291
1129,CCDC40,coiled-coil domain containing 40 [Source:HGNC Symbol;Acc:HGNC:26090],3.820528449026496,0,0,0,0,0,0,0,0,0,0,no,no,18.826671943015434
4460,LMX1A,LIM homeobox transcription factor 1 alpha [Source:HGNC Symbol;Acc:HGNC:6653],3.820504000788064,0,0,0,0,0,0,0,0,0,0,no,no,18.81677878907796
7731,SLC25A20,solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421],3.820491778827425,0,0,0,0,0,0,1,0,1,1,no,no,18.806885635140482
7160,RNPC3,"RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]",3.820424710456799,0,0,0,0,0,0,0,0,0,0,no,no,18.79699248120301
490,AQP9,aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643],3.820400893117355,0,0,0,0,0,0,0,0,0,0,no,no,18.787099327265533
4528,LRRCC1,leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373],3.820207253102748,0,0,0,0,0,0,0,0,0,0,no,no,18.777206173328054
7972,SNX12,sorting nexin 12 [Source:HGNC Symbol;Acc:HGNC:14976],3.820050959670105,0,0,0,1,0,0,1,0,2,2,no,no,18.767313019390578
9774,ZNF254,zinc finger protein 254 [Source:HGNC Symbol;Acc:HGNC:13047],3.8199696923290514,0,0,0,0,0,0,0,0,0,0,no,no,18.757419865453105
2649,F10,coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528],3.8199544730949135,0,0,0,0,0,0,0,0,0,0,no,no,18.747526711515636
6004,PEG3,paternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:8826],3.8199276019895385,0,0,0,0,0,0,0,0,0,0,no,no,18.73763355757816
6070,PHF13,PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983],3.8198807030278377,0,0,0,0,0,0,0,0,0,0,no,no,18.72774040364068
7549,SFTPD,surfactant protein D [Source:HGNC Symbol;Acc:HGNC:10803],3.819788975500624,0,0,0,0,0,0,0,0,0,0,no,no,18.7178472497032
3218,GNAT3,G protein subunit alpha transducin 3 [Source:HGNC Symbol;Acc:HGNC:22800],3.8197801808073266,0,0,0,0,0,0,0,0,0,0,no,no,18.707954095765732
2970,FRMPD1,FERM and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29159],3.819749412397312,0,0,0,0,0,0,0,0,0,0,no,no,18.698060941828253
1455,CHKA,choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937],3.8196543877122062,0,0,0,0,0,0,0,0,0,0,no,no,18.688167787890784
940,BTG3,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132],3.819649289137696,0,0,0,0,0,0,0,0,0,0,no,no,18.678274633953304
8692,TMEM108,transmembrane protein 108 [Source:HGNC Symbol;Acc:HGNC:28451],3.8194896936230016,0,0,0,0,0,0,0,0,0,0,no,no,18.668381480015828
1914,CYP4F2,cytochrome P450 family 4 subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:2645],3.8193644611165816,0,0,0,0,0,0,0,0,0,0,no,no,18.658488326078352
8309,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11467]",3.819170309109688,0,0,0,0,0,0,0,0,0,0,no,no,18.64859517214088
8078,SPINT1,"serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]",3.8189242511356234,0,0,0,0,0,0,0,0,0,0,no,no,18.638702018203407
7761,SLC29A3,solute carrier family 29 member 3 [Source:HGNC Symbol;Acc:HGNC:23096],3.818881053832928,0,0,0,0,0,0,0,0,0,0,no,no,18.628808864265928
8441,TBC1D32,TBC1 domain family member 32 [Source:HGNC Symbol;Acc:HGNC:21485],3.818875171844892,0,0,0,0,0,0,0,0,0,0,no,no,18.61891571032845
6624,PSMG2,proteasome assembly chaperone 2 [Source:HGNC Symbol;Acc:HGNC:24929],3.8187790948048046,0,0,0,0,0,0,0,0,0,0,no,no,18.60902255639098
854,BIN3,bridging integrator 3 [Source:HGNC Symbol;Acc:HGNC:1054],3.818639455546837,0,0,0,0,0,0,0,0,0,0,no,no,18.599129402453503
7503,SERPINB8,serpin family B member 8 [Source:HGNC Symbol;Acc:HGNC:8952],3.818623985168552,0,0,0,0,0,0,0,0,0,0,no,no,18.589236248516027
258,AK6,adenylate kinase 6 [Source:HGNC Symbol;Acc:HGNC:49151],3.818455250428769,0,0,0,0,0,0,0,0,0,0,no,no,18.57934309457855
9389,VPS37A,VPS37A subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:24928],3.818281371472695,0,0,0,1,0,0,1,0,2,2,no,no,18.569449940641075
3656,HS3ST3B1,heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198],3.8181717766261234,0,0,0,0,0,0,0,0,0,0,no,no,18.559556786703602
2323,DYRK3,dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094],3.818010471769032,0,0,0,0,0,0,0,0,0,0,no,no,18.54966363276613
9985,ZNF675,zinc finger protein 675 [Source:HGNC Symbol;Acc:HGNC:30768],3.8178703935900726,0,0,0,0,0,0,0,0,0,0,no,no,18.53977047882865
10074,ZNRF1,zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452],3.817798598949697,0,0,0,0,0,0,0,0,0,0,no,no,18.52987732489117
574,ARL5A,ADP ribosylation factor like GTPase 5A [Source:HGNC Symbol;Acc:HGNC:696],3.8177202087614535,0,0,0,0,0,0,0,0,0,0,no,no,18.5199841709537
8849,TP53RK,TP53 regulating kinase [Source:HGNC Symbol;Acc:HGNC:16197],3.8174559730414095,0,0,0,0,0,0,0,0,0,0,no,no,18.510091017016226
2750,FBP2,fructose-bisphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3607],3.817403033058651,0,0,0,0,0,0,0,0,0,0,no,no,18.50019786307875
6294,PODN,podocan [Source:HGNC Symbol;Acc:HGNC:23174],3.8173942536850056,0,0,0,0,0,0,0,0,0,0,no,no,18.490304709141274
4936,MOV10L1,Mov10 like RISC complex RNA helicase 1 [Source:HGNC Symbol;Acc:HGNC:7201],3.8171528587929733,0,0,0,0,0,0,0,0,0,0,no,no,18.4804115552038
7050,RHBG,Rh family B glycoprotein [Source:HGNC Symbol;Acc:HGNC:14572],3.816801136452203,0,0,0,0,0,0,0,0,0,0,no,no,18.470518401266325
121,ACSM5,acyl-CoA synthetase medium chain family member 5 [Source:HGNC Symbol;Acc:HGNC:26060],3.8167764890953415,0,0,0,0,0,0,0,0,0,0,no,no,18.460625247328853
4715,MBTPS1,"membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]",3.8163801360639984,0,0,0,0,0,0,0,0,0,0,no,no,18.45073209339137
7788,SLC35G1,solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607],3.8163531284212673,0,0,0,0,0,0,0,0,0,0,no,no,18.440838939453894
5933,PDCD1LG2,programmed cell death 1 ligand 2 [Source:HGNC Symbol;Acc:HGNC:18731],3.816142576575469,0,0,0,0,0,0,0,0,0,0,no,no,18.43094578551642
6100,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase [Source:HGNC Symbol;Acc:HGNC:28249],3.8160790685711072,0,0,0,0,0,0,0,0,0,0,no,no,18.42105263157895
1786,CSAD,cysteine sulfinic acid decarboxylase [Source:HGNC Symbol;Acc:HGNC:18966],3.8159342711211273,0,0,0,0,0,0,0,0,0,0,no,no,18.411159477641476
7333,SAG,S-antigen visual arrestin [Source:HGNC Symbol;Acc:HGNC:10521],3.81581961429554,0,0,0,0,0,0,0,0,0,0,no,no,18.401266323704
3350,GRK1,G protein-coupled receptor kinase 1 [Source:HGNC Symbol;Acc:HGNC:10013],3.8158157593523967,0,0,0,0,0,0,0,0,0,0,no,no,18.39137316976652
3250,GOLGA8A,golgin A8 family member A [Source:HGNC Symbol;Acc:HGNC:31972],3.8157586635598166,0,0,0,0,0,0,0,0,0,0,no,no,18.381480015829045
6773,RAB40AL,RAB40A like [Source:HGNC Symbol;Acc:HGNC:25410],3.8157165392790167,0,0,0,0,0,0,0,0,0,0,no,no,18.371586861891565
7148,RNF39,ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064],3.815691332534024,0,0,0,0,0,0,0,0,0,0,no,no,18.361693707954096
9181,UBN2,ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931],3.815571900731772,0,0,0,0,0,0,0,0,0,0,no,no,18.35180055401662
4947,MPO,myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218],3.8153424989213582,0,1,0,0,0,0,0,1,0,1,no,no,18.341907400079144
9180,UBN1,ubinuclein 1 [Source:HGNC Symbol;Acc:HGNC:12506],3.8152595180346274,0,0,0,0,0,0,0,0,0,0,no,no,18.33201424614167
9532,YEATS2,YEATS domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25489],3.8151555778104367,0,0,0,0,0,0,0,0,0,0,no,no,18.322121092204195
9971,ZNF648,zinc finger protein 648 [Source:HGNC Symbol;Acc:HGNC:18190],3.814739456090765,0,0,0,0,0,0,0,0,0,0,no,no,18.31222793826672
9934,ZNF582,zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421],3.814382413594328,0,0,0,0,0,0,0,0,0,0,no,no,18.302334784329243
9461,WDR74,WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529],3.8141016945718467,0,0,0,0,0,0,0,0,0,0,no,no,18.292441630391764
8362,SYTL3,synaptotagmin like 3 [Source:HGNC Symbol;Acc:HGNC:15587],3.814024509799919,0,0,1,0,0,0,0,1,0,1,no,no,18.282548476454295
3825,IL1B,interleukin 1 beta [Source:HGNC Symbol;Acc:HGNC:5992],3.8139276582695683,0,0,0,0,0,0,0,0,0,0,no,no,18.27265532251682
1142,CCDC90B,coiled-coil domain containing 90B [Source:HGNC Symbol;Acc:HGNC:28108],3.813807200101598,0,0,0,0,0,0,0,0,0,0,no,no,18.262762168579346
10066,ZNF891,zinc finger protein 891 [Source:HGNC Symbol;Acc:HGNC:38709],3.8137681860013983,0,0,0,0,0,0,0,0,0,0,no,no,18.252869014641867
234,AGXT,alanine--glyoxylate and serine--pyruvate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341],3.813602532594975,0,0,0,0,0,0,0,0,0,0,no,no,18.24297586070439
7815,SLC44A2,solute carrier family 44 member 2 [Source:HGNC Symbol;Acc:HGNC:17292],3.8135613252573837,0,0,0,0,0,0,1,0,1,1,no,no,18.233082706766922
6225,PLEKHG6,pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562],3.813377459654328,0,0,0,0,0,0,0,0,0,0,no,no,18.223189552829442
9572,ZBTB2,zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868],3.8133692415301232,0,0,0,0,0,0,0,0,0,0,no,no,18.21329639889197
1488,CHST9,carbohydrate sulfotransferase 9 [Source:HGNC Symbol;Acc:HGNC:19898],3.813333882071104,0,0,0,0,0,0,0,0,0,0,no,no,18.203403244954487
105,ACOX3,"acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]",3.8132332579050803,0,0,0,0,0,0,0,0,0,0,no,no,18.193510091017014
7988,SNX31,sorting nexin 31 [Source:HGNC Symbol;Acc:HGNC:28605],3.8131287516036165,0,0,0,0,0,0,0,0,0,0,no,no,18.183616937079538
5023,MSL1,MSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27905],3.8129839282756746,0,0,0,0,0,0,0,0,0,0,no,no,18.173723783142066
791,BBS10,Bardet-Biedl syndrome 10 [Source:HGNC Symbol;Acc:HGNC:26291],3.8127683253886153,0,0,0,0,0,0,0,0,0,0,no,no,18.16383062920459
2178,DNAJC17,DnaJ heat shock protein family (Hsp40) member C17 [Source:HGNC Symbol;Acc:HGNC:25556],3.8126541795724616,0,0,0,0,0,0,0,0,0,0,no,no,18.153937475267114
1221,CD33,CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659],3.812591076708807,0,0,0,0,0,0,0,0,0,0,no,no,18.14404432132964
2484,EMILIN3,elastin microfibril interfacer 3 [Source:HGNC Symbol;Acc:HGNC:16123],3.812574139237495,0,0,0,0,0,0,0,0,0,0,no,no,18.13415116739216
3901,IPP,intracisternal A particle-promoted polypeptide [Source:HGNC Symbol;Acc:HGNC:6108],3.8124990053161336,0,0,0,0,0,0,0,0,0,0,no,no,18.124258013454693
8215,STEAP4,STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923],3.812391488133663,0,0,0,0,0,0,0,0,0,0,no,no,18.114364859517213
1,A4GALT,"alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]",3.8123790769653767,0,0,0,0,0,0,0,0,0,0,no,no,18.104471705579734
6889,RAVER2,"ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]",3.8121142012680416,0,0,0,0,0,0,0,0,0,0,no,no,18.094578551642265
836,BEST2,bestrophin 2 [Source:HGNC Symbol;Acc:HGNC:17107],3.81199571636567,0,0,0,0,0,0,0,0,0,0,no,no,18.08468539770479
8846,TP53I3,tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373],3.811868757734568,0,0,0,0,0,0,0,0,0,0,no,no,18.074792243767316
6920,RBM45,RNA binding motif protein 45 [Source:HGNC Symbol;Acc:HGNC:24468],3.811844026827144,0,0,0,0,0,0,0,0,0,0,no,no,18.06489908982984
4302,KRTAP6-2,keratin associated protein 6-2 [Source:HGNC Symbol;Acc:HGNC:18932],3.81181936617657,0,0,0,0,0,0,0,0,0,0,no,no,18.055005935892364
2334,E2F6,E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120],3.811761313374587,0,0,0,0,0,0,0,0,0,0,no,no,18.045112781954888
615,ASB14,ankyrin repeat and SOCS box containing 14 [Source:HGNC Symbol;Acc:HGNC:19766],3.8117091693477434,0,0,0,0,0,0,0,0,0,0,no,no,18.035219628017405
6286,PNPLA7,patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768],3.8116681570754447,0,0,0,1,0,0,0,0,1,1,no,no,18.025326474079932
581,ARMCX1,armadillo repeat containing X-linked 1 [Source:HGNC Symbol;Acc:HGNC:18073],3.8115674788488256,0,0,0,0,0,0,1,0,1,1,no,no,18.01543332014246
8288,SULT1A2,sulfotransferase family 1A member 2 [Source:HGNC Symbol;Acc:HGNC:11454],3.8115254993901737,0,0,0,0,0,0,0,0,0,0,no,no,18.005540166204987
438,AP4B1,adaptor related protein complex 4 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:572],3.8115061088720528,0,0,0,0,0,0,0,0,0,0,no,no,17.99564701226751
2335,E2F7,E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820],3.811453186667839,0,0,0,0,0,0,0,0,0,0,no,no,17.985753858330035
3623,HOXB4,homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115],3.8113456033205892,0,0,0,0,0,0,0,0,0,0,no,no,17.97586070439256
1941,DAZ2,deleted in azoospermia 2 [Source:HGNC Symbol;Acc:HGNC:15964],3.811229145689564,0,0,0,0,0,0,0,0,0,0,no,no,17.965967550455087
6190,PLA2G7,phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040],3.8111479940086217,0,0,0,0,0,0,0,0,0,0,no,no,17.95607439651761
6116,PIGG,phosphatidylinositol glycan anchor biosynthesis class G [Source:HGNC Symbol;Acc:HGNC:25985],3.811027306050629,0,0,0,0,0,0,0,0,0,0,no,no,17.94618124258014
216,AGBL5,ATP/GTP binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:26147],3.811005074430004,0,0,0,0,0,0,0,0,0,0,no,no,17.93628808864266
2515,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363],3.810898560233683,0,0,0,0,0,0,0,0,0,0,no,no,17.926394934705183
1534,CLDN23,claudin 23 [Source:HGNC Symbol;Acc:HGNC:17591],3.810797762482929,0,0,0,0,0,0,0,0,0,0,no,no,17.91650178076771
819,BCL6B,BCL6B transcription repressor [Source:HGNC Symbol;Acc:HGNC:1002],3.8107898184653943,0,0,0,0,0,0,0,0,0,0,no,no,17.906608626830234
2814,FEM1C,fem-1 homolog C [Source:HGNC Symbol;Acc:HGNC:16933],3.81061642869736,0,0,0,0,0,0,0,0,0,0,no,no,17.896715472892758
3036,GAL3ST4,galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145],3.8103863311347252,0,0,0,0,0,0,0,0,0,0,no,no,17.886822318955282
4988,MRPL47,mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652],3.810367702583533,0,0,0,0,0,0,1,0,1,1,no,no,17.876929165017806
5192,NAA16,"N-alpha-acetyltransferase 16, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:26164]",3.8103452211042788,0,0,0,0,0,0,0,0,0,0,no,no,17.867036011080337
8677,TMC5,transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999],3.8102858060149916,0,0,0,0,0,0,0,0,0,0,no,no,17.857142857142858
1602,CNKSR1,connector enhancer of kinase suppressor of Ras 1 [Source:HGNC Symbol;Acc:HGNC:19700],3.810164078908908,0,0,0,0,0,0,0,0,0,0,no,no,17.847249703205378
828,BDKRB1,bradykinin receptor B1 [Source:HGNC Symbol;Acc:HGNC:1029],3.810163515430984,0,0,0,0,0,0,0,0,0,0,no,no,17.837356549267906
8962,TRMT12,tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091],3.810122625645341,0,0,0,0,0,0,0,0,0,0,no,no,17.827463395330433
8445,TBC1D8,TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791],3.8100753216014813,0,0,0,0,0,0,0,0,0,0,no,no,17.817570241392954
8333,SYCP2L,synaptonemal complex protein 2 like [Source:HGNC Symbol;Acc:HGNC:21537],3.810072132007087,0,0,0,0,0,0,0,0,0,0,no,no,17.80767708745548
5012,MS4A1,membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315],3.8099014509750537,0,0,0,0,0,0,0,0,0,0,no,no,17.797783933518005
6148,PIPOX,pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804],3.8097406850325517,0,0,0,0,0,0,0,0,0,0,no,no,17.787890779580533
4605,MAGOHB,"mago homolog B, exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:25504]",3.8096910889368965,0,0,0,0,0,0,0,0,0,0,no,no,17.777997625643057
9960,ZNF623,zinc finger protein 623 [Source:HGNC Symbol;Acc:HGNC:29084],3.8095807442033194,0,0,0,0,0,0,0,0,0,0,no,no,17.768104471705577
6898,RBFA,ribosome binding factor A [Source:HGNC Symbol;Acc:HGNC:26120],3.8092679501762983,0,0,0,0,0,0,0,0,0,0,no,no,17.758211317768108
3114,GEMIN7,gem nuclear organelle associated protein 7 [Source:HGNC Symbol;Acc:HGNC:20045],3.809246404104678,0,0,0,0,0,0,0,0,0,0,no,no,17.74831816383063
3912,IRAK3,interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020],3.809005694156239,0,0,0,0,0,0,0,0,0,0,no,no,17.738425009893152
5406,NIT2,nitrilase family member 2 [Source:HGNC Symbol;Acc:HGNC:29878],3.808929167872333,0,0,0,0,0,0,1,0,1,1,no,no,17.72853185595568
3197,GMEB2,glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4371],3.8087213435256975,0,0,0,0,0,0,0,0,0,0,no,no,17.718638702018204
3824,IL1A,interleukin 1 alpha [Source:HGNC Symbol;Acc:HGNC:5991],3.8085109288091217,0,0,0,0,0,0,0,0,0,0,no,no,17.708745548080724
3433,HACL1,2-hydroxyacyl-CoA lyase 1 [Source:HGNC Symbol;Acc:HGNC:17856],3.8085098192487283,0,0,0,0,0,0,0,0,0,0,no,no,17.698852394143255
3641,HPD,4-hydroxyphenylpyruvate dioxygenase [Source:HGNC Symbol;Acc:HGNC:5147],3.808500403328832,0,0,0,0,0,0,0,0,0,0,no,no,17.688959240205783
3631,HOXC9,homeobox C9 [Source:HGNC Symbol;Acc:HGNC:5130],3.8084480039399806,0,0,0,0,0,0,0,0,0,0,no,no,17.679066086268307
5381,NFKBIL1,NFKB inhibitor like 1 [Source:HGNC Symbol;Acc:HGNC:7800],3.808431638944701,0,0,0,0,0,0,0,0,0,0,no,no,17.669172932330827
1598,CNEP1R1,CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:26759],3.8083669597180965,0,0,0,0,0,0,0,0,0,0,no,no,17.65927977839335
6274,PMVK,phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141],3.8083002646177566,0,1,0,0,0,0,1,1,1,2,no,no,17.649386624455875
6733,R3HCC1,R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329],3.808257962391907,0,0,0,0,0,0,0,0,0,0,no,no,17.639493470518406
8057,SPC25,SPC25 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:24031],3.808255821723759,0,0,0,0,0,0,0,0,0,0,no,no,17.629600316580927
5764,PABPC1L,poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797],3.8079554858839177,0,0,0,0,0,0,0,0,0,0,no,no,17.61970716264345
792,BBS12,Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648],3.8078436637524713,0,0,0,0,0,0,0,0,0,0,no,no,17.609814008705975
3922,IRF6,interferon regulatory factor 6 [Source:HGNC Symbol;Acc:HGNC:6121],3.8077284327944856,0,0,0,0,0,0,0,0,0,0,no,no,17.5999208547685
6068,PHF11,PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024],3.8077242730856367,0,0,0,0,0,0,0,0,0,0,no,no,17.590027700831026
9294,USP31,ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060],3.8075733920827055,0,0,0,0,0,0,1,0,1,1,no,no,17.58013454689355
2984,FSTL3,follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973],3.807490617109431,0,0,0,0,0,0,0,0,0,0,no,no,17.570241392956074
4838,MGME1,mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:16205],3.807351875083924,0,0,0,0,0,0,0,0,0,0,no,no,17.560348239018598
9271,USH2A,usherin [Source:HGNC Symbol;Acc:HGNC:12601],3.8072970864698727,0,0,0,0,0,0,1,0,1,1,no,no,17.550455085081126
4906,MMRN1,multimerin 1 [Source:HGNC Symbol;Acc:HGNC:7178],3.807272832391743,0,0,0,0,0,0,0,0,0,0,no,no,17.54056193114365
3153,GJC1,gap junction protein gamma 1 [Source:HGNC Symbol;Acc:HGNC:4280],3.80724662290296,0,0,0,0,0,0,0,0,0,0,no,no,17.530668777206174
6958,RDH10,retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975],3.807019543490151,0,0,0,0,0,0,0,0,0,0,no,no,17.520775623268698
2863,FKBP4,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],3.8070190059320335,0,1,0,0,0,0,1,1,1,2,no,no,17.51088246933122
8680,TMC8,transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474],3.806988475498536,0,0,0,0,0,0,0,0,0,0,no,no,17.50098931539375
5190,NAA11,"N-alpha-acetyltransferase 11, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:28125]",3.806751077476427,0,0,0,0,0,0,0,0,0,0,no,no,17.491096161456273
5972,PDIK1L,PDLIM1 interacting kinase 1 like [Source:HGNC Symbol;Acc:HGNC:18981],3.806666256662451,0,0,0,0,0,0,0,0,0,0,no,no,17.481203007518793
1815,CSTF1,cleavage stimulation factor subunit 1 [Source:HGNC Symbol;Acc:HGNC:2483],3.806537581888302,0,0,0,0,0,0,1,0,1,1,no,no,17.47130985358132
6196,PLB1,phospholipase B1 [Source:HGNC Symbol;Acc:HGNC:30041],3.806486227208605,0,0,0,0,0,0,0,0,0,0,no,no,17.461416699643845
1362,CEL,carboxyl ester lipase [Source:HGNC Symbol;Acc:HGNC:1848],3.806249705524632,0,0,0,0,0,0,0,0,0,0,no,no,17.451523545706372
7678,SLC12A9,solute carrier family 12 member 9 [Source:HGNC Symbol;Acc:HGNC:17435],3.806235737920748,0,0,0,1,1,0,1,0,3,3,no,no,17.441630391768893
487,AQP5,aquaporin 5 [Source:HGNC Symbol;Acc:HGNC:638],3.8062283971758895,0,0,0,0,0,0,0,0,0,0,no,no,17.43173723783142
6425,PPP1R14C,protein phosphatase 1 regulatory inhibitor subunit 14C [Source:HGNC Symbol;Acc:HGNC:14952],3.8060516812588454,0,0,0,0,0,0,0,0,0,0,no,no,17.421844083893944
7077,RIMKLB,ribosomal modification protein rimK like family member B [Source:HGNC Symbol;Acc:HGNC:29228],3.806036175857786,0,0,0,0,0,0,0,0,0,0,no,no,17.411950929956472
2247,DPY19L3,dpy-19 like C-mannosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:27120],3.8060305450940017,0,0,0,0,0,0,0,0,0,0,no,no,17.402057776018992
834,BEND5,BEN domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25668],3.806029776671092,0,0,0,0,0,0,0,0,0,0,no,no,17.39216462208152
5649,OCA2,OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101],3.805953328159154,0,0,0,0,0,0,0,0,0,0,no,no,17.382271468144044
